id,area_id,google_places_id,google_places_name,name,address,phone_number,url,google_maps_url,mon_opening_hours,tue_opening_hours,wed_opening_hours,thu_opening_hours,fri_opening_hours,sat_opening_hours,sun_opening_hours,latitude,longitude
134,11,ChIJeYRbv5LbBGARcadDQp7798w,places/ChIJeYRbv5LbBGARcadDQp7798w,カラオケJOYJOY 田原神戸店,愛知県田原市神戸町大坪１５３−１,0531-22-7333,https://www.joyjoy.co.jp/store/view/Tahara-Kanbe,https://maps.google.com/?cid=14769550160119965553,"月曜日: 0時00分～2時00分, 10時00分～2時00分",火曜日: 10時00分～2時00分,水曜日: 10時00分～2時00分,木曜日: 10時00分～2時00分,金曜日: 10時00分～0時00分,土曜日: 24 時間営業,日曜日: 24 時間営業,34.668392,137.276661
135,11,ChIJhTXDvQ7SBGARbdUE-fn8580,places/ChIJhTXDvQ7SBGARbdUE-fn8580,カラオケJOYJOY 豊橋駅前店,愛知県豊橋市駅前大通１丁目４０,0532-55-4030,https://www.joyjoy.co.jp/store/view/Toyohashi-Ekimae,https://maps.google.com/?cid=14837105647950288237,"月曜日: 0時00分～6時00分, 10時00分～6時00分",火曜日: 10時00分～6時00分,水曜日: 10時00分～6時00分,木曜日: 10時00分～6時00分,金曜日: 10時00分～0時00分,土曜日: 24 時間営業,日曜日: 24 時間営業,34.762981,137.384472
136,11,ChIJkxbPUj3SBGARU2xrPZ7D_B8,places/ChIJkxbPUj3SBGARU2xrPZ7D_B8,カラオケJOYJOY 豊橋中橋良店,愛知県豊橋市中橋良町７３−１,0532-47-6111,https://www.joyjoy.co.jp/store/view/Toyohashi-Nakahashira,https://maps.google.com/?cid=2304932193709550675,"月曜日: 0時00分～6時00分, 10時00分～6時00分",火曜日: 10時00分～6時00分,水曜日: 10時00分～6時00分,木曜日: 10時00分～6時00分,金曜日: 10時00分～0時00分,土曜日: 24 時間営業,日曜日: 24 時間営業,34.748193,137.380432
137,11,ChIJyciqHEXMBGARxFrJrHIczK0,places/ChIJyciqHEXMBGARxFrJrHIczK0,カラオケJOYJOY 豊川駅東口店,愛知県豊川市豊川町波通３４−８,0533-89-7771,https://www.joyjoy.co.jp/store/view/Toyokawa-Station-Higashi-Guchi,https://maps.google.com/?cid=12523415942661233348,月曜日: 24 時間営業,火曜日: 24 時間営業,水曜日: 24 時間営業,木曜日: 24 時間営業,金曜日: 24 時間営業,土曜日: 24 時間営業,日曜日: 24 時間営業,34.8218,137.398163
138,12,ChIJnYnozBB9A2ARFcby5JRv4NA,places/ChIJnYnozBB9A2ARFcby5JRv4NA,カラオケJOYJOY 大府共和店,愛知県大府市共栄町８丁目１０−１１,0562-46-4888,https://www.joyjoy.co.jp/store/view/Oobu-Kyowa,https://maps.google.com/?cid=15051152639959156245,"月曜日: 0時00分～6時00分, 10時00分～6時00分",火曜日: 10時00分～6時00分,水曜日: 10時00分～6時00分,木曜日: 10時00分～6時00分,金曜日: 10時00分～0時00分,土曜日: 24 時間営業,日曜日: 24 時間営業,35.037736,136.956084
139,12,ChIJbbEv5zp-A2ARrmwfBnEmf8s,places/ChIJbbEv5zp-A2ARrmwfBnEmf8s,カラオケJOYJOY 知多清水が丘店,愛知県知多市清水が丘１丁目１８１８,0562-32-3111,https://www.joyjoy.co.jp/store/view/Chita-Shimizugaoka,https://maps.google.com/?cid=14663481178617506990,月曜日: 24 時間営業,火曜日: 24 時間営業,水曜日: 24 時間営業,木曜日: 24 時間営業,金曜日: 24 時間営業,土曜日: 24 時間営業,日曜日: 24 時間営業,34.990656,136.876042
140,12,ChIJSU6Iz8R9A2ARkA-qzF2TuiQ,places/ChIJSU6Iz8R9A2ARkA-qzF2TuiQ,カラオケJOYJOY 東海富木島店,愛知県東海市富木島町伏見１丁目１７−２０,052-603-2228,https://www.joyjoy.co.jp/store/view/Tokai-Fukishima,https://maps.google.com/?cid=2646589762108526480,"月曜日: 0時00分～6時00分, 10時00分～6時00分",火曜日: 10時00分～6時00分,水曜日: 10時00分～6時00分,木曜日: 10時00分～6時00分,金曜日: 10時00分～0時00分,土曜日: 24 時間営業,日曜日: 24 時間営業,35.020919,136.912916
141,13,ChIJy6ZLbj6NGGAR1onhqrVO6YI,places/ChIJy6ZLbj6NGGAR1onhqrVO6YI,カラオケまねきねこ 渋谷本店,東京都渋谷区道玄坂２丁目２９−５ 4F,03-6452-5704,https://www.karaokemanekineko.jp/locations/?id=660,https://maps.google.com/?cid=9433157436667169238,月曜日: 24 時間営業,火曜日: 24 時間営業,水曜日: 24 時間営業,木曜日: 24 時間営業,金曜日: 24 時間営業,土曜日: 24 時間営業,日曜日: 24 時間営業,35.659504,139.698281
142,13,ChIJg95xrmiNGGARWp054J6nrx4,places/ChIJg95xrmiNGGARWp054J6nrx4,カラオケまねきねこ 渋谷センター街店,東京都渋谷区宇田川町２９−４ ゼンモール 4・5・6F,03-6452-5401,https://www.karaokemanekineko.jp/locations/?id=726,https://maps.google.com/?cid=2211170242870746458,月曜日: 24 時間営業,火曜日: 24 時間営業,水曜日: 24 時間営業,木曜日: 24 時間営業,金曜日: 24 時間営業,土曜日: 24 時間営業,日曜日: 24 時間営業,35.660634,139.698357
143,13,ChIJG_GGniaNGGARyI1sZ-V6WhE,places/ChIJG_GGniaNGGARyI1sZ-V6WhE,カラオケまねきねこ 渋谷道玄坂店,東京都渋谷区道玄坂２丁目６−１６ 井門道玄坂ビル 6F,03-6416-0525,https://www.karaokemanekineko.jp/locations/?id=724,https://maps.google.com/?cid=1250446972250000840,"月曜日: 0時00分～6時00分, 12時00分～6時00分",火曜日: 12時00分～6時00分,水曜日: 12時00分～6時00分,木曜日: 12時00分～6時00分,金曜日: 12時00分～0時00分,土曜日: 24 時間営業,日曜日: 24 時間営業,35.658982,139.698682
144,13,ChIJQ-hQ20WNGGARWiln1aoUC8c,places/ChIJQ-hQ20WNGGARWiln1aoUC8c,カラオケまねきねこ 渋谷ちとせ会館店,東京都渋谷区宇田川町１３−８ 渋谷ちとせ会館5F,03-5428-4410,https://www.karaokemanekineko.jp/locations/?id=580,https://maps.google.com/?cid=14342580162248780122,"月曜日: 0時00分～6時00分, 12時00分～6時00分",火曜日: 12時00分～6時00分,水曜日: 12時00分～6時00分,木曜日: 12時00分～6時00分,金曜日: 12時00分～0時00分,土曜日: 24 時間営業,日曜日: 24 時間営業,35.661122,139.698547
145,13,ChIJP8xY-BnzGGARuAsQJTc02s8,places/ChIJP8xY-BnzGGARuAsQJTc02s8,カラオケまねきねこ 笹塚店,東京都渋谷区笹塚１丁目５８−５ 寿ビル 4F,03-6276-0563,https://www.karaokemanekineko.jp/locations/?id=469,https://maps.google.com/?cid=14977340922223659960,月曜日: 9時00分～5時00分,火曜日: 9時00分～5時00分,水曜日: 9時00分～5時00分,木曜日: 9時00分～5時00分,金曜日: 9時00分～5時00分,土曜日: 9時00分～5時00分,日曜日: 9時00分～5時00分,35.673619,139.665737
146,13,ChIJcXN2MzvzGGARHqgeiOp5lvE,places/ChIJcXN2MzvzGGARHqgeiOp5lvE,カラオケまねきねこ 幡ヶ谷駅前店,東京都渋谷区幡ケ谷２丁目７−２ 幡ケ谷ニューセンタービル ４Ｆ,03-6276-8227,https://www.karaokemanekineko.jp/locations/?id=495,https://maps.google.com/?cid=17408235457860249630,月曜日: 24 時間営業,火曜日: 24 時間営業,水曜日: 24 時間営業,木曜日: 24 時間営業,金曜日: 24 時間営業,土曜日: 24 時間営業,日曜日: 24 時間営業,35.677787,139.677522
147,13,ChIJv_8LptmLGGARn1QmAxldaAk,places/ChIJv_8LptmLGGARn1QmAxldaAk,カラオケまねきねこ 恵比寿東口店,東京都渋谷区恵比寿１丁目１０−７ T.I.B ビル ４Ｆ,03-6721-7307,https://www.karaokemanekineko.jp/locations/?id=691,https://maps.google.com/?cid=677894105927668895,月曜日: 24 時間営業,火曜日: 24 時間営業,水曜日: 24 時間営業,木曜日: 24 時間営業,金曜日: 24 時間営業,土曜日: 24 時間営業,日曜日: 24 時間営業,35.646939,139.710823
148,13,ChIJewvCwFeLGGARyhMftIcGry0,places/ChIJewvCwFeLGGARyhMftIcGry0,カラオケ JOYSOUND 渋谷南口駅前店,東京都渋谷区道玄坂１丁目３−１ 渋谷駅前会館(飯島ビル) ９Ｆ,03-5428-6016,https://shop.joysound.com/shop/joysound-shibuyaminamiguchi/,https://maps.google.com/?cid=3291857032543409098,月曜日: 11時00分～5時00分,火曜日: 11時00分～5時00分,水曜日: 11時00分～5時00分,木曜日: 11時00分～5時00分,金曜日: 11時00分～5時00分,土曜日: 11時00分～5時00分,日曜日: 11時00分～5時00分,35.658377,139.699874
149,13,ChIJG5XctFeLGGAR6zf2R1fm1BE,places/ChIJG5XctFeLGGAR6zf2R1fm1BE,カラオケ JOYSOUND 渋谷道玄坂店,東京都渋谷区道玄坂１丁目１１−３ フォースワンビル ３階,03-3464-1141,https://shop.joysound.com/shop/joysound-shibuyadougenzaka/,https://maps.google.com/?cid=1284905056251295723,月曜日: 13時00分～5時00分,火曜日: 13時00分～5時00分,水曜日: 13時00分～5時00分,木曜日: 13時00分～5時00分,金曜日: 13時00分～5時00分,土曜日: 11時00分～5時00分,日曜日: 11時00分～5時00分,35.657697,139.698855
150,13,ChIJI7K40q-NGGARSkmgqjR5-5w,places/ChIJI7K40q-NGGARSkmgqjR5-5w,カラオケ ビッグエコー 渋谷センター街本店,東京都渋谷区宇田川町２１−８ 渋谷平和ビル,03-5784-3581,https://big-echo.jp/shop_info/%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1-%E3%83%93%E3%83%83%E3%82%B0%E3%82%A8%E3%82%B3%E3%83%BC%E6%B8%8B%E8%B0%B7%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E8%A1%97%E6%9C%AC%E5%BA%97,https://maps.google.com/?cid=11311768156179024202,月曜日: 24 時間営業,火曜日: 24 時間営業,水曜日: 24 時間営業,木曜日: 24 時間営業,金曜日: 24 時間営業,土曜日: 24 時間営業,日曜日: 24 時間営業,35.660018,139.700024
151,13,ChIJ96xsBliLGGARfzGDFet0iDk,places/ChIJ96xsBliLGGARfzGDFet0iDk,カラオケ ビッグエコー 渋谷宮益坂口駅前店,東京都渋谷区渋谷１丁目２４−１２ 東映プラザビル 6F,03-6418-9641,https://big-echo.jp/shop_info/%E3%83%93%E3%83%83%E3%82%B0%E3%82%A8%E3%82%B3%E3%83%BC%E6%B8%8B%E8%B0%B7%E5%AE%AE%E7%9B%8A%E5%9D%82%E5%8F%A3%E9%A7%85%E5%89%8D%E5%BA%97,https://maps.google.com/?cid=4145692010021597567,月曜日: 10時00分～5時00分,火曜日: 10時00分～5時00分,水曜日: 10時00分～5時00分,木曜日: 10時00分～5時00分,金曜日: 10時00分～5時00分,土曜日: 10時00分～5時00分,日曜日: 10時00分～5時00分,35.659985,139.701951
152,13,ChIJ20_vI4yLGGARzx1dY9mf4vA,places/ChIJ20_vI4yLGGARzx1dY9mf4vA,カラオケ ビッグエコー 渋谷道玄坂店,東京都渋谷区道玄坂２丁目６−１１ 渋谷プラザビル 4F、5F,03-5428-6700,https://big-echo.jp/shop_info/%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%BA%97,https://maps.google.com/?cid=17357611669863079375,月曜日: 11時00分～5時00分,火曜日: 11時00分～5時00分,水曜日: 11時00分～5時00分,木曜日: 11時00分～5時00分,金曜日: 11時00分～5時00分,土曜日: 10時00分～5時00分,日曜日: 10時00分～5時00分,35.658777,139.698493
153,13,ChIJG1ubb0CLGGARxA2Cn6pjOqw,places/ChIJG1ubb0CLGGARxA2Cn6pjOqw,カラオケ ビッグエコー 恵比寿南店,東京都渋谷区恵比寿南１丁目１４−１５ ラ・レンヌ恵比寿 2F,03-5794-8077,https://big-echo.jp/shop_info/%E3%83%93%E3%83%83%E3%82%B0%E3%82%A8%E3%82%B3%E3%83%BC%E6%81%B5%E6%AF%94%E5%AF%BF%E5%8D%97%E5%BA%97,https://maps.google.com/?cid=12410341307644513732,月曜日: 14時00分～5時00分,火曜日: 14時00分～5時00分,水曜日: 14時00分～5時00分,木曜日: 14時00分～5時00分,金曜日: 14時00分～6時00分,土曜日: 11時00分～6時00分,日曜日: 11時00分～5時00分,35.645702,139.709696
154,13,ChIJVVVFN0CLGGARD94XafcvZiQ,places/ChIJVVVFN0CLGGARD94XafcvZiQ,カラオケ ビッグエコー 恵比寿駅前店,東京都渋谷区恵比寿１丁目１０−１０ マクドナルドビル 3F,03-5791-3355,https://big-echo.jp/shop_info/%E3%83%93%E3%83%83%E3%82%B0%E3%82%A8%E3%82%B3%E3%83%BC%E6%81%B5%E6%AF%94%E5%AF%BF%E9%A7%85%E5%89%8D%E5%BA%97,https://maps.google.com/?cid=2622836572656492047,月曜日: 10時00分～5時00分,火曜日: 10時00分～5時00分,水曜日: 10時00分～5時00分,木曜日: 10時00分～5時00分,金曜日: 10時00分～6時00分,土曜日: 10時00分～6時00分,日曜日: 10時00分～5時00分,35.647069,139.710483
155,13,ChIJqRqjC0GLGGARx2xPKNK6N64,places/ChIJqRqjC0GLGGARx2xPKNK6N64,カラオケ ビッグエコー プライム恵比寿2号店,東京都渋谷区恵比寿西１丁目７−３ 恵比寿グルマンビル 1F,03-5459-2333,https://big-echo.jp/shop_info/%E3%83%93%E3%83%83%E3%82%B0%E3%82%A8%E3%82%B3%E3%83%BC%E3%83%97%E3%83%A9%E3%82%A4%E3%83%A0%E6%81%B5%E6%AF%94%E5%AF%BF%EF%BC%92%E5%8F%B7%E5%BA%97,https://maps.google.com/?cid=12553707898100739271,月曜日: 11時00分～7時00分,火曜日: 11時00分～7時00分,水曜日: 11時00分～7時00分,木曜日: 11時00分～7時00分,金曜日: 11時00分～7時00分,土曜日: 11時00分～7時00分,日曜日: 11時00分～7時00分,35.647916,139.708789
156,13,ChIJtcqFCUGLGGAR-HNA7Q3KeM4,places/ChIJtcqFCUGLGGAR-HNA7Q3KeM4,カラオケ ビッグエコー プライム恵比寿店,東京都渋谷区恵比寿西１丁目７−４ エビスファーストビル 2Ｆ,03-5456-3030,https://big-echo.jp/shop_info/%E3%83%93%E3%83%83%E3%82%B0%E3%82%A8%E3%82%B3%E3%83%BC%E3%83%97%E3%83%A9%E3%82%A4%E3%83%A0%E6%81%B5%E6%AF%94%E5%AF%BF%E5%BA%97,https://maps.google.com/?cid=14877863530182243320,月曜日: 19時00分～5時00分,火曜日: 19時00分～5時00分,水曜日: 19時00分～5時00分,木曜日: 19時00分～5時00分,金曜日: 19時00分～6時00分,土曜日: 14時00分～6時00分,日曜日: 14時00分～5時00分,35.647765,139.708948
157,13,ChIJSTwjH0CLGGARnUsmJncDE70,places/ChIJSTwjH0CLGGARnUsmJncDE70,カラオケ ビッグエコー 恵比寿東口店,東京都渋谷区恵比寿１丁目１１−１ 恵比寿ビル ＤＫ 5Ｆ・6Ｆ,03-5447-5488,https://big-echo.jp/shop_info/%E3%82%AB%E3%83%A9%E3%82%AA%E3%82%B1%E3%80%80%E3%83%93%E3%83%83%E3%82%B0%E3%82%A8%E3%82%B3%E3%83%BC%E3%80%80%E6%81%B5%E6%AF%94%E5%AF%BF%E6%9D%B1%E5%8F%A3%E5%BA%97,https://maps.google.com/?cid=13624237108001917853,月曜日: 13時00分～5時00分,火曜日: 13時00分～5時00分,水曜日: 13時00分～5時00分,木曜日: 13時00分～5時00分,金曜日: 13時00分～6時00分,土曜日: 13時00分～6時00分,日曜日: 13時00分～5時00分,35.646749,139.711422
158,13,ChIJx8UupqmMGGARkAX1Psqztek,places/ChIJx8UupqmMGGARkAX1Psqztek,カラオケ館 渋谷本店,東京都渋谷区宇田川町２５−６ 渋谷Ｂ＆Ｖビル,03-5728-6430,https://karaokekan.jp/shop/detail/35,https://maps.google.com/?cid=16840564062842848656,月曜日: 9時00分～5時00分,火曜日: 9時00分～5時00分,水曜日: 9時00分～5時00分,木曜日: 9時00分～5時00分,金曜日: 9時00分～7時00分,土曜日: 9時00分～7時00分,日曜日: 9時00分～5時00分,35.660439,139.698704
159,13,ChIJSxKhmamMGGARjp0e1kMoCT4,places/ChIJSxKhmamMGGARjp0e1kMoCT4,カラオケ館 渋谷文化村通り店,東京都渋谷区道玄坂２丁目２５−１１ 富田ビル,03-5428-8700,https://karaokekan.jp/shop/detail/33,https://maps.google.com/?cid=4470148376962178446,月曜日: 11時00分～5時00分,火曜日: 11時00分～5時00分,水曜日: 11時00分～5時00分,木曜日: 11時00分～5時00分,金曜日: 11時00分～6時00分,土曜日: 11時00分～6時00分,日曜日: 11時00分～5時00分,35.660236,139.697265
160,13,ChIJ9fvGqKmMGGARMl8j1JuabWk,places/ChIJ9fvGqKmMGGARMl8j1JuabWk,カラオケ館 渋谷店,東京都渋谷区宇田川町３０−８ K&Fビル,03-3462-0785,https://karaokekan.jp/shop/detail/30,https://maps.google.com/?cid=7596898140513591090,月曜日: 11時00分～5時00分,火曜日: 11時00分～5時00分,水曜日: 11時00分～5時00分,木曜日: 11時00分～5時00分,金曜日: 11時00分～6時00分,土曜日: 11時00分～6時00分,日曜日: 11時00分～5時00分,35.660893,139.69817
161,13,ChIJzVTODFiLGGARzgyfPjKhcpw,places/ChIJzVTODFiLGGARzgyfPjKhcpw,カラオケ館 渋谷東口店,東京都渋谷区渋谷１丁目１４−１５ 第１０５東京ビル,03-5485-5757,https://karaokekan.jp/shop/detail/32,https://maps.google.com/?cid=11273250054432820430,月曜日: 11時00分～5時00分,火曜日: 11時00分～5時00分,水曜日: 11時00分～5時00分,木曜日: 11時00分～5時00分,金曜日: 11時00分～6時00分,土曜日: 11時00分～6時00分,日曜日: 11時00分～5時00分,35.660125,139.702516
162,13,ChIJEbz5nqSMGGARlRnD_pHc_9Y,places/ChIJEbz5nqSMGGARlRnD_pHc_9Y,カラオケ館 原宿3号店,東京都渋谷区神宮前１丁目８−８ ＣＯＸＹ１８８ビル b1f,03-6438-0258,https://karaokekan.jp/shop/detail/34,https://maps.google.com/?cid=15492343762780363157,月曜日: 11時00分～5時00分,火曜日: 11時00分～5時00分,水曜日: 11時00分～5時00分,木曜日: 11時00分～5時00分,金曜日: 11時00分～5時00分,土曜日: 11時00分～5時00分,日曜日: 11時00分～5時00分,35.669987,139.706146
163,13,ChIJeSARaKSMGGARyksYSptq9qk,places/ChIJeSARaKSMGGARyksYSptq9qk,カラオケ館 原宿店,東京都渋谷区神宮前６丁目５−６ サンポウ綜合ビル B1F,03-5467-8226,https://karaokekan.jp/shop/detail/31,https://maps.google.com/?cid=12247093451876223946,月曜日: 11時00分～5時00分,火曜日: 11時00分～5時00分,水曜日: 11時00分～5時00分,木曜日: 11時00分～5時00分,金曜日: 11時00分～5時00分,土曜日: 11時00分～5時00分,日曜日: 11時00分～5時00分,35.6679,139.705192
164,13,ChIJI9dOV8-MGGARHhtmKgXdR4o,places/ChIJI9dOV8-MGGARHhtmKgXdR4o,カラオケ館 代々木店,東京都渋谷区代々木１丁目３７−７ 勝栄ビル 1F,03-5302-0577,https://karaokekan.jp/shop/detail/29,https://maps.google.com/?cid=9964175714836421406,月曜日: 9時00分～5時00分,火曜日: 9時00分～5時00分,水曜日: 9時00分～5時00分,木曜日: 9時00分～5時00分,金曜日: 9時00分～5時00分,土曜日: 9時00分～5時00分,日曜日: 9時00分～5時00分,35.68356,139.701116
165,13,ChIJe5MIdKiMGGARcm5DIGmTTRY,places/ChIJe5MIdKiMGGARcm5DIGmTTRY,カラオケパセラ 渋谷店,東京都渋谷区神南１丁目２２−９ パセラリゾーツ渋谷店 １Ｆ,0120-428-875,https://www.pasela.co.jp/shop/shibuya/,https://maps.google.com/?cid=1607102721763274354,月曜日: 8時00分～5時00分,火曜日: 8時00分～5時00分,水曜日: 8時00分～5時00分,木曜日: 8時00分～5時00分,金曜日: 8時00分～5時00分,土曜日: 9時30分～5時00分,日曜日: 9時30分～5時00分,35.661297,139.701082
166,13,ChIJDzDrramMGGAR2KNJozYgv6A,places/ChIJDzDrramMGGAR2KNJozYgv6A,カラオケの鉄人 渋谷センター街店,東京都渋谷区宇田川町２９−２ キラクビル 2F-6F,03-5459-3401,https://www.karatetsu.com/tenpo/shibuya/,https://maps.google.com/?cid=11583012185660040152,月曜日: 11時00分～6時00分,火曜日: 11時00分～6時00分,水曜日: 11時00分～6時00分,木曜日: 11時00分～6時00分,金曜日: 11時00分～6時00分,土曜日: 11時00分～6時00分,日曜日: 11時00分～6時00分,35.660581,139.698536
167,13,ChIJDzDrramMGGARXRWiKlY3opg,places/ChIJDzDrramMGGARXRWiKlY3opg,カラオケの鉄人 渋谷道玄坂店,東京都渋谷区道玄坂２丁目２９−１１ 第六セントラルビル セントラルビル,03-6416-5681,https://www.karatetsu.com/tenpo/shibuya-dogenzaka/,https://maps.google.com/?cid=10998414083214153053,月曜日: 11時00分～6時00分,火曜日: 11時00分～6時00分,水曜日: 11時00分～6時00分,木曜日: 11時00分～6時00分,金曜日: 11時00分～6時00分,土曜日: 11時00分～6時00分,日曜日: 11時00分～6時00分,35.659444,139.697938
168,13,ChIJN2bssEGLGGARmn-5gNljDrw,places/ChIJN2bssEGLGGARmn-5gNljDrw,カラオケの鉄人 恵比寿駅前店,東京都渋谷区恵比寿１丁目８−４ Cocospace恵比寿 5F-8F,03-5422-7301,https://www.karatetsu.com/tenpo/ebisu-ekimae/,https://maps.google.com/?cid=13550878114623094682,月曜日: 10時00分～6時00分,火曜日: 10時00分～6時00分,水曜日: 10時00分～6時00分,木曜日: 10時00分～6時00分,金曜日: 10時00分～8時00分,土曜日: 10時00分～8時00分,日曜日: 10時00分～6時00分,35.647604,139.710424
169,13,ChIJs6ViNaiMGGARqr4J4GlgR70,places/ChIJs6ViNaiMGGARqr4J4GlgR70,カラオケルーム歌広場 渋谷センター街別館,東京都渋谷区宇田川町２６−９ 太田ビル 2階,03-3464-3521,https://www.utahiro.com/store/storelist/storeinfo/tabid/64/pdid/0092/Default.aspx,https://maps.google.com/?cid=13638976004361404074,月曜日: 11時00分～6時00分,火曜日: 11時00分～6時00分,水曜日: 11時00分～6時00分,木曜日: 11時00分～6時00分,金曜日: 11時00分～6時00分,土曜日: 11時00分～6時00分,日曜日: 11時00分～6時00分,35.660253,139.698852
170,13,ChIJgZWF9liLGGART_QklumL17o,places/ChIJgZWF9liLGGART_QklumL17o,カラオケルーム歌広場 渋谷宮益坂店,東京都渋谷区渋谷２丁目１９−１７ 第106東京ビル 6階,03-5485-9051,https://www.utahiro.com/store/storelist/storeinfo/tabid/64/pdid/0017/Default.aspx,https://maps.google.com/?cid=13463383446410032207,月曜日: 11時00分～6時00分,火曜日: 11時00分～6時00分,水曜日: 11時00分～6時00分,木曜日: 11時00分～6時00分,金曜日: 11時00分～6時00分,土曜日: 11時00分～6時00分,日曜日: 11時00分～6時00分,35.659645,139.704165
171,13,ChIJO2REtKmMGGAR7a_a2JJIOm4,places/ChIJO2REtKmMGGAR7a_a2JJIOm4,カラオケルーム歌広場 渋谷センター街本館,東京都渋谷区宇田川町２７−６ 渋谷Tビル 5F,03-3770-7656,https://www.utahiro.com/store/storelist/storeinfo/tabid/64/pdid/0094/Default.aspx,https://maps.google.com/?cid=7942740688361926637,"月曜日: 0時00分～6時00分, 11時00分～6時00分",火曜日: 11時00分～6時00分,水曜日: 11時00分～6時00分,木曜日: 11時00分～6時00分,金曜日: 11時00分～0時00分,土曜日: 24 時間営業,日曜日: 24 時間営業,35.660176,139.698522
172,13,ChIJ0aIQ_KmMGGARvePb4HychYQ,places/ChIJ0aIQ_KmMGGARvePb4HychYQ,カラオケルーム歌広場 渋谷道玄坂店,東京都渋谷区道玄坂２丁目１６−７ イマス道玄坂ビル,03-3780-9771,https://www.utahiro.com/store/storelist/storeinfo/tabid/64/pdid/0097/Default.aspx,https://maps.google.com/?cid=9549210645071389629,"月曜日: 0時00分～6時00分, 11時00分～6時00分",火曜日: 11時00分～6時00分,水曜日: 11時00分～6時00分,木曜日: 11時00分～6時00分,金曜日: 11時00分～0時00分,土曜日: 24 時間営業,日曜日: 24 時間営業,35.658354,139.696632
173,13,ChIJARdtBqmMGGARqaFv5BdKxQs,places/ChIJARdtBqmMGGARqaFv5BdKxQs,カラオケルーム歌広場 渋谷宇田川交番前店,東京都渋谷区宇田川町１３−１１ KN渋谷1 5階,03-3462-7038,https://www.utahiro.com/store/storelist/storeinfo/tabid/64/pdid/0081/Default.aspx,https://maps.google.com/?cid=848165571306430889,月曜日: 11時00分～6時00分,火曜日: 11時00分～6時00分,水曜日: 11時00分～6時00分,木曜日: 11時00分～6時00分,金曜日: 11時00分～6時00分,土曜日: 11時00分～6時00分,日曜日: 11時00分～6時00分,35.661264,139.698286
174,13,ChIJ44xU_8WMGGARYq_aDFmO9xs,places/ChIJ44xU_8WMGGARYq_aDFmO9xs,カラオケルーム歌広場 代々木店,東京都渋谷区代々木１丁目３８−番２号 ミヤタビルディング B1階,03-3320-6500,https://www.utahiro.com/store/storelist/storeinfo/tabid/64/pdid/0052/Default.aspx,https://maps.google.com/?cid=2015235871390478178,月曜日: 11時00分～5時00分,火曜日: 11時00分～5時00分,水曜日: 11時00分～5時00分,木曜日: 11時00分～5時00分,金曜日: 11時00分～5時00分,土曜日: 11時00分～5時00分,日曜日: 11時00分～5時00分,35.683253,139.701356
175,13,ChIJg70DYsGNGGARYmK3HjJ-dsU,places/ChIJg70DYsGNGGARYmK3HjJ-dsU,カラオケBanBan 渋谷センター街店,東京都渋谷区宇田川町２５−３ 渋谷プリンスビル３Ｆ･４Ｆ,050-3134-0980,https://karaoke-shin.jp/shop-list/792.html,https://maps.google.com/?cid=14228698826452460130,月曜日: 24 時間営業,火曜日: 24 時間営業,水曜日: 24 時間営業,木曜日: 24 時間営業,金曜日: 24 時間営業,土曜日: 24 時間営業,日曜日: 24 時間営業,35.660334,139.699177
176,13,ChIJ0zU-NZiLGGARN-GAQ6ZWbMY,places/ChIJ0zU-NZiLGGARN-GAQ6ZWbMY,カラオケBanBan 渋谷三丁目店,東京都渋谷区渋谷３丁目１７−１ SAYEGUSA BUILDING,050-3134-0920,https://karaoke-shin.jp/shop-list/697.html,https://maps.google.com/?cid=14297898189091561783,月曜日: 12時00分～6時00分,火曜日: 12時00分～6時00分,水曜日: 12時00分～6時00分,木曜日: 12時00分～6時00分,金曜日: 12時00分～6時00分,土曜日: 12時00分～6時00分,日曜日: 12時00分～6時00分,35.656895,139.704163
177,13,ChIJcYbI_kfzGGARrrzEpVvDEnM,places/ChIJcYbI_kfzGGARrrzEpVvDEnM,カラオケBanBan 代々木上原店,東京都渋谷区西原３丁目７−６ 株式会社大又ビル 地下1F,050-3134-0519,https://karaoke-shin.jp/shop-list/013.html,https://maps.google.com/?cid=8291904662333078702,月曜日: 17時00分～5時00分,火曜日: 17時00分～5時00分,水曜日: 17時00分～5時00分,木曜日: 17時00分～5時00分,金曜日: 17時00分～5時00分,土曜日: 17時00分～5時00分,日曜日: 17時00分～5時00分,35.66982,139.680669
178,13,ChIJFcOMuleLGGAROaKFSO2cLU4,places/ChIJFcOMuleLGGAROaKFSO2cLU4,カラオケ747 渋谷道玄坂店,東京都渋谷区道玄坂１丁目７−１ 第1渋観ビル 2F,03-5489-9747,http://www.karaoke747.jp/shop/2012/11/747-3.html,https://maps.google.com/?cid=5633331251848258105,月曜日: 18時00分～5時00分,火曜日: 18時00分～5時00分,水曜日: 18時00分～5時00分,木曜日: 18時00分～5時00分,金曜日: 18時00分～5時00分,土曜日: 18時00分～5時00分,日曜日: 18時00分～5時00分,35.657645,139.699581